train_number,train_name,station_code,station_name,average_delay_minutes,pct_right_time,pct_slight_delay,pct_significant_delay,pct_cancelled_unknown,scraped_at,source_url
12368,Vikramshila Express,ARA,ARA,35.0,46.67,33.33,20.0,0.0,2025-09-27T20:38:46.899489+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,PNBE,PATNA JN,54.0,10.0,63.33,26.67,0.0,2025-09-27T20:38:48.627785+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,PNC,PATNA SAHEB,56.0,10.0,63.33,26.67,0.0,2025-09-27T20:38:50.470178+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,FUT,FATUHA JN,63.0,0.0,66.67,33.33,0.0,2025-09-27T20:38:52.284002+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,KOO,KHUSROPUR,64.0,0.0,70.0,30.0,0.0,2025-09-27T20:38:53.891466+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,BKP,BAKHTIYARPUR JN,,0.0,66.67,33.33,0.0,2025-09-27T20:38:56.031778+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,BARH,BARH,67.0,0.0,70.0,30.0,0.0,2025-09-27T20:38:57.756634+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,MKA,MOKAMEH JN,71.0,0.0,63.33,36.67,0.0,2025-09-27T20:38:59.482735+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,HTZ,HATHIDAH JN,,0.0,56.67,43.33,0.0,2025-09-27T20:39:01.361057+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,BRYA,BARHIYA,75.0,0.0,56.67,43.33,0.0,2025-09-27T20:39:03.144667+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,LKR,LUCKEESARAI JN,67.0,3.33,66.67,30.0,0.0,2025-09-27T20:39:04.620421+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,KIUL,KIUL JN,24.0,73.33,13.33,13.33,0.01,2025-09-27T20:39:06.296776+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,KJH,KAJRA,,73.33,13.33,13.33,0.0,2025-09-27T20:39:08.444870+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,AHA,ABHAIPUR,26.0,73.33,13.33,13.33,0.01,2025-09-27T20:39:09.993185+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,DRH,DHARHARA,26.0,73.33,13.33,13.33,0.01,2025-09-27T20:39:11.736556+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,JMP,JAMALPUR JN,34.0,53.33,30.0,16.67,0.0,2025-09-27T20:39:13.152846+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,BUP,BARIARPUR,41.0,23.33,60.0,16.67,0.0,2025-09-27T20:39:14.859738+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,SGG,SULTANGANJ,34.0,50.0,33.33,16.67,0.0,2025-09-27T20:39:16.643865+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
12368,Vikramshila Express,BGP,BHAGALPUR,10.0,80.0,10.0,10.0,0.0,2025-09-27T20:39:18.467847+00:00,https://etrain.info/train/Vikramshila-Express-12368/history?d=1y
15959,Kamrup Express,HWH,HOWRAH JN,,97.32,2.68,0.0,0.0,2025-09-27T20:39:25.886010+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,BDC,BANDEL JN,8.0,90.8,8.81,0.38,0.01,2025-09-27T20:39:27.473949+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,ABKA,AMBIKA KALNA,13.0,71.65,27.97,0.38,0.0,2025-09-27T20:39:31.398412+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,NDAE,NABADWIP DHAM,,65.13,34.48,0.38,0.0,2025-09-27T20:39:34.509216+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,KWAE,KATWA,10.0,79.69,19.92,0.38,0.01,2025-09-27T20:39:35.974649+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,SALE,SALAR,14.0,62.45,37.16,0.38,0.01,2025-09-27T20:39:38.045247+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,KGLE,KHAGRAGHAT ROAD,,48.66,50.19,1.15,0.0,2025-09-27T20:39:41.483735+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,AZ,AZIMGANJ JN,9.0,85.82,13.03,1.15,0.0,2025-09-27T20:39:45.271295+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,JRLE,JANGIPUR ROAD,8.0,88.12,10.73,1.15,0.0,2025-09-27T20:39:49.304196+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,NILE,NIMTITA,12.0,78.16,20.69,1.15,0.0,2025-09-27T20:39:52.886110+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,DGLE,DHULIAN GANGA,13.0,77.39,21.07,1.53,0.01,2025-09-27T20:39:54.763799+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,NFK,NEW FARAKKA JN,9.0,90.04,8.05,1.92,0.0,2025-09-27T20:39:58.489374+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,MLDT,MALDA TOWN,8.0,95.02,3.07,1.92,0.0,2025-09-27T20:40:02.202690+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,SM,SAMSI,10.0,86.21,11.49,2.3,0.0,2025-09-27T20:40:05.739245+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,HCR,HARISCHANDRPUR,11.0,80.08,17.62,2.3,0.0,2025-09-27T20:40:09.551282+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,BOE,BARSOI JN,17.0,0.77,1.15,0.0,98.08,2025-09-27T20:40:11.315833+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,KNE,KISHANGANJ,,32.57,62.45,4.98,0.0,2025-09-27T20:40:14.063079+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,AUB,ALUABARI ROAD,34.0,14.18,78.16,7.66,0.0,2025-09-27T20:40:17.800620+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,NJP,NEW JALPAIGURI,17.0,68.97,26.05,4.98,0.0,2025-09-27T20:40:19.443776+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,JPE,JALPAIGURI ROAD,13.0,68.2,26.82,4.98,0.0,2025-09-27T20:40:23.251658+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,NMX,NEW MAYNAGURI,21.0,58.62,35.63,5.75,0.0,2025-09-27T20:40:25.059309+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,DQG,DHUPGURI,19.0,65.13,29.5,5.36,0.01,2025-09-27T20:40:26.809926+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,FLK,FALAKATA,13.0,77.39,18.77,3.83,0.01,2025-09-27T20:40:28.531325+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,NCB,NEW COOCH BEHAR,13.0,82.76,13.03,4.21,0.0,2025-09-27T20:40:32.419408+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,NOQ,NEW ALIPURDAUR,12.0,82.76,13.41,3.45,0.38,2025-09-27T20:40:33.972946+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,KAMG,KAMAKHYAGURI,18.0,74.33,21.46,3.83,0.38,2025-09-27T20:40:35.894232+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,GOGH,GOSSAIGAON HAT,10.0,1.53,0.38,0.0,98.09,2025-09-27T20:40:37.942069+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,FKM,FAKIRAGRAM JN,37.0,6.9,85.06,8.05,0.0,2025-09-27T20:40:41.872717+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,KOJ,KOKRAJHAR,35.0,10.73,80.84,8.43,0.0,2025-09-27T20:40:45.629288+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,NBQ,NEW BONGAIGAON,17.0,72.8,21.46,5.75,0.0,2025-09-27T20:40:49.287864+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,BNGN,BONGAIGAON,20.0,65.52,26.05,6.13,2.3,2025-09-27T20:40:51.138537+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,SBE,SORBHOG JN,23.0,59.39,30.27,8.05,2.29,2025-09-27T20:40:52.879393+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,BPRD,BARPETA ROAD,24.0,55.17,34.48,8.05,2.3,2025-09-27T20:40:54.412808+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,PBL,PATHSALA,27.0,48.28,41.38,8.05,2.29,2025-09-27T20:40:55.967731+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,TIHU,TIHU,28.0,44.44,44.83,8.43,2.3,2025-09-27T20:40:57.927724+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,NLV,NALBARI,30.0,41.38,47.89,8.43,2.3,2025-09-27T20:40:59.802852+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,RNY,RANGIYA JN,26.0,55.17,34.1,8.43,2.3,2025-09-27T20:41:01.613693+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,KYQ,KAMAKHYA,23.0,63.6,28.35,8.05,0.0,2025-09-27T20:41:05.411227+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,GHY,GUWAHATI,32.0,41.0,47.51,11.49,0.0,2025-09-27T20:41:09.082138+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,CPK,CHAPARMUKH JN,35.0,38.31,47.89,13.79,0.01,2025-09-27T20:41:10.919019+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,HJI,HOJAI,37.0,36.78,47.51,15.71,0.0,2025-09-27T20:41:12.698389+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,LKA,LANKA,36.0,41.0,42.53,16.48,0.0,2025-09-27T20:41:16.352058+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,LMG,LUMDING JN,47.0,20.69,57.85,21.46,0.0,2025-09-27T20:41:18.257542+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,DPU,DIPHU,48.0,16.09,62.84,21.07,0.0,2025-09-27T20:41:22.555953+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,DMV,DIMAPUR,49.0,17.62,62.07,20.31,0.0,2025-09-27T20:41:26.340076+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,SZR,SARUPATHAR,47.0,20.69,60.15,19.16,0.0,2025-09-27T20:41:30.483356+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,BXP,BARPATHAR,48.0,19.92,60.54,19.54,0.0,2025-09-27T20:41:32.320772+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,FKG,FURKATING JN,21.0,76.63,13.41,9.96,0.0,2025-09-27T20:41:36.454515+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,MXN,MARIANI JN,39.0,39.46,43.68,16.86,0.0,2025-09-27T20:41:38.560572+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,AGI,AMGURI,46.0,11.49,70.88,17.62,0.01,2025-09-27T20:41:40.286894+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,SLGR,SIMALUGURI JN,42.0,21.46,63.22,15.33,0.0,2025-09-27T20:41:44.265368+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,BOJ,BHOJO,51.0,9.2,72.03,18.77,0.0,2025-09-27T20:41:48.350730+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,NAM,NAMRUP,54.0,6.9,71.65,21.46,0.0,2025-09-27T20:41:52.435549+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,NHK,NAHARKATIYA,56.0,6.51,70.5,22.99,0.0,2025-09-27T20:41:56.387637+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,DJG,DULIAJAN,56.0,7.28,68.97,23.75,0.0,2025-09-27T20:41:58.527978+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,NTSK,NEW TINSUKIA JN,53.0,13.79,65.52,20.69,0.0,2025-09-27T20:42:02.748222+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15959,Kamrup Express,DBRG,DIBRUGARH,17.0,71.26,16.09,12.64,0.01,2025-09-27T20:42:04.373517+00:00,https://etrain.info/train/Kamrup-Express-15959/history?d=1y
15960,Kamrup Express,DBRG,DIBRUGARH,,96.54,2.69,0.77,0.0,2025-09-27T20:42:10.663692+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,NTSK,NEW TINSUKIA JN,15.0,65.77,30.38,3.85,0.0,2025-09-27T20:42:14.872920+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,DJG,DULIAJAN,18.0,57.31,37.69,5.0,0.0,2025-09-27T20:42:16.541300+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,NHK,NAHARKATIYA,23.0,44.62,48.85,6.54,0.0,2025-09-27T20:42:20.742841+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,NAM,NAMRUP,20.0,50.0,43.08,6.92,0.0,2025-09-27T20:42:24.580706+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,BOJ,BHOJO,29.0,41.15,49.23,9.62,0.0,2025-09-27T20:42:28.142504+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,SLGR,SIMALUGURI JN,44.0,19.23,51.92,28.85,0.0,2025-09-27T20:42:31.674678+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,AGI,AMGURI,50.0,10.38,53.08,36.54,0.0,2025-09-27T20:42:35.543390+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,MXN,MARIANI JN,34.0,16.15,77.69,6.15,0.01,2025-09-27T20:42:37.076721+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,FKG,FURKATING JN,8.0,91.15,6.54,2.31,0.0,2025-09-27T20:42:40.838261+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,BXP,BARPATHAR,11.0,85.0,11.92,3.08,0.0,2025-09-27T20:42:42.543433+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,SZR,SARUPATHAR,13.0,80.38,16.15,3.46,0.01,2025-09-27T20:42:44.047153+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,DMV,DIMAPUR,20.0,50.0,45.77,4.23,0.0,2025-09-27T20:42:47.946010+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,DPU,DIPHU,,38.08,56.92,5.0,0.0,2025-09-27T20:42:50.481946+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,LMG,LUMDING JN,23.0,50.0,44.62,5.38,0.0,2025-09-27T20:42:54.021079+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,LKA,LANKA,19.0,56.92,37.31,5.77,0.0,2025-09-27T20:42:57.498221+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,HJI,HOJAI,21.0,53.85,40.0,6.15,0.0,2025-09-27T20:43:01.344530+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,CPK,CHAPARMUKH JN,25.0,45.77,46.54,7.69,0.0,2025-09-27T20:43:05.122617+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,GHY,GUWAHATI,,35.77,50.38,13.85,0.0,2025-09-27T20:43:07.896343+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,KYQ,KAMAKHYA,35.0,33.46,51.92,14.62,0.0,2025-09-27T20:43:11.880148+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,RNY,RANGIYA JN,,65.77,25.77,7.31,1.15,2025-09-27T20:43:14.382202+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,NLV,NALBARI,23.0,58.08,33.08,7.69,1.15,2025-09-27T20:43:15.794306+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,TIHU,TIHU,26.0,48.08,40.77,10.0,1.15,2025-09-27T20:43:17.274457+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,PBL,PATHSALA,30.0,36.54,50.38,11.92,1.16,2025-09-27T20:43:18.965897+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,BPRD,BARPETA ROAD,31.0,36.92,49.62,12.31,1.15,2025-09-27T20:43:20.398263+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,SBE,SORBHOG JN,35.0,27.69,56.92,14.23,1.16,2025-09-27T20:43:21.910082+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,BNGN,BONGAIGAON,41.0,17.69,63.08,18.08,1.15,2025-09-27T20:43:23.350493+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,NBQ,NEW BONGAIGAON,28.0,59.62,25.38,15.0,0.0,2025-09-27T20:43:26.888308+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,KOJ,KOKRAJHAR,32.0,53.08,30.0,16.92,0.0,2025-09-27T20:43:28.435346+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,FKM,FAKIRAGRAM JN,35.0,49.23,33.08,17.69,0.0,2025-09-27T20:43:31.871211+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,GOGH,GOSSAIGAON HAT,11.0,1.15,0.38,0.0,98.47,2025-09-27T20:43:33.253791+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,KAMG,KAMAKHYAGURI,39.0,40.0,40.77,18.85,0.38,2025-09-27T20:43:34.838724+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,NOQ,NEW ALIPURDAUR,37.0,44.62,36.15,18.46,0.77,2025-09-27T20:43:36.610012+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,NCB,NEW COOCH BEHAR,43.0,36.15,42.69,21.15,0.01,2025-09-27T20:43:38.311844+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,FLK,FALAKATA,,16.15,58.85,24.62,0.38,2025-09-27T20:43:40.564204+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,DQG,DHUPGURI,46.0,28.46,49.23,21.92,0.39,2025-09-27T20:43:41.936125+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,NMX,NEW MAYNAGURI,46.0,27.69,48.08,23.85,0.38,2025-09-27T20:43:43.386405+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,JPE,JALPAIGURI ROAD,48.0,24.23,51.54,24.23,0.0,2025-09-27T20:43:46.833963+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,NJP,NEW JALPAIGURI,28.0,66.54,18.46,15.0,0.0,2025-09-27T20:43:50.543910+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,AUB,ALUABARI ROAD,36.0,55.0,26.54,18.46,0.0,2025-09-27T20:43:52.196672+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,KNE,KISHANGANJ,37.0,54.62,26.54,18.85,0.0,2025-09-27T20:43:55.786191+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,BOE,BARSOI JN,15.0,1.15,0.77,0.0,98.08,2025-09-27T20:43:57.527649+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,HCR,HARISCHANDRPUR,,33.46,44.62,21.92,0.0,2025-09-27T20:44:00.306758+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,SM,SAMSI,49.0,28.08,48.46,23.46,0.0,2025-09-27T20:44:02.071466+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,MLDT,MALDA TOWN,36.0,66.92,8.85,24.23,0.0,2025-09-27T20:44:06.017701+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,NFK,NEW FARAKKA JN,37.0,64.62,10.77,24.62,0.0,2025-09-27T20:44:09.476833+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,DGLE,DHULIAN GANGA,37.0,64.23,11.15,24.62,0.0,2025-09-27T20:44:13.338903+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,NILE,NIMTITA,40.0,61.15,13.85,25.0,0.0,2025-09-27T20:44:14.841214+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,JRLE,JANGIPUR ROAD,41.0,58.85,16.54,24.62,0.0,2025-09-27T20:44:18.431470+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,AZ,AZIMGANJ JN,33.0,68.46,8.46,23.08,0.0,2025-09-27T20:44:22.162462+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,KGLE,KHAGRAGHAT ROAD,38.0,66.15,8.85,25.0,0.0,2025-09-27T20:44:26.048580+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,SALE,SALAR,45.0,50.0,23.85,26.15,0.0,2025-09-27T20:44:27.991618+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,KWAE,KATWA,,65.77,10.38,23.85,0.0,2025-09-27T20:44:30.276361+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,NDAE,NABADWIP DHAM,36.0,65.38,12.69,21.92,0.01,2025-09-27T20:44:31.775735+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,ABKA,AMBIKA KALNA,38.0,63.85,13.08,23.08,0.0,2025-09-27T20:44:35.253852+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,BDC,BANDEL JN,38.0,49.62,32.31,18.08,0.0,2025-09-27T20:44:39.125616+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
15960,Kamrup Express,HWH,HOWRAH JN,5.0,79.62,8.46,11.92,0.0,2025-09-27T20:44:42.758112+00:00,https://etrain.info/train/Kamrup-Express-15960/history?d=1y
12201,Garib Rath,LTT,LOKMANYATILAK T,4.0,87.5,12.5,0.0,0.0,2025-09-27T20:44:49.185026+00:00,https://etrain.info/train/Garib-Rath-12201/history?d=1y
12201,Garib Rath,TNA,THANE,11.0,87.5,12.5,0.0,0.0,2025-09-27T20:44:50.754914+00:00,https://etrain.info/train/Garib-Rath-12201/history?d=1y
12201,Garib Rath,PNVL,PANVEL,13.0,62.5,37.5,0.0,0.0,2025-09-27T20:44:52.660761+00:00,https://etrain.info/train/Garib-Rath-12201/history?d=1y
12201,Garib Rath,RN,RATNAGIRI,58.0,12.5,37.5,50.0,0.0,2025-09-27T20:44:54.116479+00:00,https://etrain.info/train/Garib-Rath-12201/history?d=1y
12201,Garib Rath,MAO,MADGAON,41.0,37.5,37.5,25.0,0.0,2025-09-27T20:44:55.579698+00:00,https://etrain.info/train/Garib-Rath-12201/history?d=1y
12201,Garib Rath,KAWR,KARWAR,51.0,37.5,25.0,37.5,0.0,2025-09-27T20:44:57.269281+00:00,https://etrain.info/train/Garib-Rath-12201/history?d=1y
12201,Garib Rath,ANKL,ANKOLA,53.0,37.5,25.0,37.5,0.0,2025-09-27T20:44:58.766789+00:00,https://etrain.info/train/Garib-Rath-12201/history?d=1y
